Datetime,timestamp,zone_name,"Anthracite
coal",Bio Energy,"Bituminous
coal",Fuel Cell,Hydro Power,IGCC,LNG,Marine Energy,Nuclear,Oil,Others*,Pumped-Storage,Solar Power,Waste Energy,Wind Power
2019-03-28 14:00:00,1553781600,KR,603.2030092802963,722.5860672997292,36586.04904790401,347.0283128445621,1802.942489558162,348.17883034011726,38049.790069797884,256.3637902643691,23250.0,4159.572639620818,79.73370991337013,4725.090239362334,7658.549184838078,1576.796767438996,1432.9147219295387
2019-03-28 15:00:00,1553785200,KR,615.6710986924223,737.5217814066574,37342.2755980831,354.2013208808574,1840.2089617389827,355.3756193502874,38836.27186349596,261.6627801730258,23250.0,4245.55020072235,81.38179025956495,4822.756939757316,7816.84991367173,1609.3888513290235,1462.5327917967386
2019-03-28 16:00:00,1553788800,KR,618.8275770246057,741.3029748514493,37533.725357622105,356.017272282451,1849.6435116581774,357.1975912515962,39035.38117835622,263.0042966055969,23250.0,4267.316671887294,81.79902579024714,4847.482686692754,7856.926047553663,1617.6400118075103,1470.0310373327372
2019-03-28 17:00:00,1553792400,KR,642.1855166827648,769.2838063429089,38950.45357821074,369.45531265424455,1919.459181060221,370.6801833212814,40508.79010832225,272.93151820662416,23250.0,4428.388558507881,84.88656871729546,5030.4532140149995,8153.489438279993,1678.6985993483186,1525.5180542991357
2019-03-28 18:00:00,1553796000,KR,651.1814799294883,780.0602076605659,39496.0853928969,374.6307741487868,1946.3476483299253,375.8728032400115,41076.25165567402,276.75484003945235,23250.0,4490.423001327968,86.07568997973975,5100.921592781001,8267.706419843511,1702.2144067120087,1546.888054076734
2019-03-28 19:00:00,1553799600,KR,713.5315396817559,854.7502933848549,43277.80118201064,410.50134460135007,2132.7087410704585,411.86229689668727,45009.26698867734,303.2538750167027,23250.0,4920.377094119542,94.31736235352349,5589.330394173765,0.0,1865.1999541221671,1695.0012384569122
2019-03-28 20:00:00,1553803200,KR,720.7199121131866,863.361354148147,43713.797260121566,414.63688225384647,2154.1944132040544,416.0115452703169,45462.70647381153,306.30896322747327,23250.0,4969.946736228688,95.26754926137862,5645.639311553307,0.0,1883.99064687178,1712.0772883526167
2019-03-28 21:00:00,1553806800,KR,688.0299327226337,824.2015302007959,41731.05319061712,395.830032453209,2056.4857613584186,397.14234433309764,43400.63643427271,292.41558588801746,23250.0,4744.522887589485,90.94646118041842,5389.567806327308,0.0,1798.537734605688,1634.4219185888198
2019-03-28 22:00:00,1553810400,KR,662.699477488069,793.857792273005,40194.68605822624,381.25718548726974,1980.774345268605,382.52118339745107,41802.80205808555,281.65003695482665,23250.0,4569.848910633454,87.59818350511945,5191.145906989883,0.0,1732.3229125356286,1574.249171337291
2019-03-28 23:00:00,1553814000,KR,651.0611602181341,779.9160748467232,39488.78764604666,374.56155309751415,1945.98801895707,375.8033526972894,41068.661939296864,276.7037036611986,23250.0,4489.593299599601,86.05978565430637,5099.979088375391,0.0,1701.8998861791138,1546.6022334109123
2019-03-29 00:00:00,1553817600,KR,659.6187464460276,790.1673376601658,40007.83059617872,379.4848122076285,1971.566200068494,380.74293409446716,41608.470850170896,280.3407134359252,23250.0,4548.604778300964,87.19096054461009,5167.0135138272235,0.0,1724.26975850008,1566.9308642391322
2019-03-29 01:00:00,1553821200,KR,593.2118773175746,710.6175382278502,35980.05730315399,341.28032151314,1773.0795146438502,342.4117824523672,37419.55370178836,252.11751758404705,23250.0,4090.6757035783985,78.41304339585331,4646.826372321009,0.0,1550.6795492893825,1409.1806890121513
2019-03-29 02:00:00,1553824800,KR,551.1085530763385,660.181325185712,33426.36598850428,317.0578866913763,1647.2348635756487,318.10904197825244,34763.69386028809,234.22342949239217,23250.0,3800.339228367697,72.84766293555904,4317.016999097992,0.0,1440.619777470228,1309.1638253373135
2019-03-29 03:00:00,1553828400,KR,527.4896150873526,631.88783982061,31993.807446139803,303.4696915474601,1576.6390837081206,304.4757973220415,33273.82126627575,224.18528251414676,23250.0,3637.4675471519386,69.72562023832079,4132.001984850936,0.0,1378.878929864361,1253.0568042514285
2019-03-29 04:00:00,1553832000,KR,522.5262150751742,625.9421073888129,31692.762535063193,300.6142012635937,1561.8037386634946,301.61084011167827,32960.73209796879,222.07581684480533,23250.0,3603.2408895051485,69.0695388019446,4093.1220180888713,0.0,1365.9044039181997,1241.266198371061
2019-03-29 05:00:00,1553835600,KR,536.2183530398037,642.3441278903211,32523.231255274488,308.49141583977706,1602.7288284417716,309.51417034716275,33824.42635536724,227.8950324843678,23250.0,3697.6592554273248,70.87941862643055,4200.377098811803,0.0,1401.6961996317464,1273.7920076962116
2019-03-29 06:00:00,1553839200,KR,564.9718427655255,676.7883709434891,34267.21556771818,325.03356644976185,1688.6715169761535,326.1111638416803,35638.18429590402,240.11538532744922,23250.0,3895.937823863901,74.68016625785103,4425.612768329959,0.0,1476.8589706301937,1342.096207279028
2019-03-29 07:00:00,1553842800,KR,564.6939736276562,676.4555072732683,34250.361981528134,324.8737057451185,1687.8409805439837,325.9507731441497,35620.65642850258,239.99728978699966,23250.0,3894.0216914085,74.6434364390472,4423.436126749978,7169.620351478455,1476.1326096014466,1341.4361263903434
2019-03-29 08:00:00,1553846400,KR,623.246646689663,746.5966456741577,37801.755020976714,358.55960424468236,1862.8518815450495,359.7483519134285,39314.13421916062,264.8824196111966,23250.0,4297.789731518215,82.38315553320218,4882.098732402367,7913.0326349883735,1629.1916364773924,1480.5285810831367
2019-03-29 09:00:00,1553850000,KR,698.0551831624159,836.2109303157255,42339.11432205114,401.59765246245365,2086.450714629973,402.9290859744478,44033.02498134905,296.67635906313564,23250.0,4813.655098127392,92.27163761037058,5468.098934772268,8862.83700799027,1824.7441398175513,1658.2370002863295
2019-03-29 10:00:00,1553853600,KR,701.5273093278175,840.370243104996,42549.70905754404,403.59519900420673,2096.8287195410853,404.93325506588747,44252.04522769536,298.15202713896394,23250.0,4837.598216408827,92.73059669412098,5495.297256401248,8906.9207552604,1833.8204163438877,1666.4850703759284
2019-03-29 11:00:00,1553857200,KR,671.6985890886824,804.6379650517132,40740.508829900464,386.4344582591463,2007.6722228046938,387.715620598519,42370.46220226578,285.4746968511657,23250.0,4631.905063900107,88.78772092917413,5261.638947861351,8528.201290076104,1755.8469498221793,1595.6266500607321
2019-03-29 12:00:00,1553860800,KR,637.2929752678805,763.4229565034815,38653.70645092529,366.6405879817745,1904.8356286854678,367.8561268742527,40200.170670288826,270.8521677361388,23250.0,4394.650528202218,84.23985364473809,4992.128306265071,8091.371430762993,1665.9093006066635,1513.8957737183357
2019-03-29 13:00:00,1553864400,KR,566.7456845435755,678.9132830123831,34374.804325228506,326.0540741561544,1693.97343799146,327.1350548800005,35750.077483161745,240.8692754681709,23250.0,3908.169897665715,74.9146395339907,4439.507862258019,7195.669838501712,1481.4958639124638,1346.3099859887427
2019-03-29 14:00:00,1553868000,KR,607.6220789453539,727.8797381224383,36854.07871125863,349.57064480679355,1816.1508594450356,350.7295910019498,38328.54311060229,258.24191326996885,23250.0,4190.045699251742,80.31783965632529,4759.7062850719485,7714.65577227279,1588.3483921088791,1443.412265679939
2019-03-29 15:00:00,1553871600,KR,623.404470606272,746.7857053463975,37811.327508953655,358.650401814762,1863.3236090410098,359.8394505084938,39324.089684903614,264.94949543282513,23250.0,4298.878055076462,82.4040173097363,4883.335019749141,7915.036441682471,1629.6041945013174,1480.9034933599378
2019-03-29 16:00:00,1553875200,KR,629.5596033540304,754.1590325637416,38184.65454005471,362.19150704786966,1881.720981383441,363.3922957160462,39712.35284888116,267.5654524763391,23250.0,4341.322673848103,83.21762659456662,4931.550226273244,7993.184902752249,1645.693957434369,1495.5250721551367
2019-03-29 17:00:00,1553878800,KR,651.3393038460976,780.2492673328055,39505.657880873856,374.7215717188666,1946.8193758258856,375.9639018350772,41086.207121417036,276.8219158610809,23250.0,4491.511324886217,86.09655175627388,5102.157880127773,8269.710226537612,1702.6269647359336,1547.2629663535347
2019-03-29 18:00:00,1553882400,KR,658.7570279267293,789.1350719280665,39955.56481579053,378.98905751261174,1968.9905681359946,380.24553580315285,41554.11401133868,279.97447947762345,23250.0,4542.662532123836,87.07705525337705,5160.263385426056,8363.889141160165,1722.0171918603794,1564.8838433631338
2019-03-29 19:00:00,1553886000,KR,718.4949396939347,860.6960258166516,43578.846093087246,413.35683488521676,2147.544086115085,414.72725410705067,45322.35615698428,305.3633406860442,23250.0,4954.6037517663335,94.97344378989963,5628.210360935828,0.0,1878.1744800683282,1706.7918443372803
2019-03-29 20:00:00,1553889600,KR,720.8910638377448,863.5663794044153,43724.17811912421,414.73534743604887,2154.705976826284,416.1103368982607,45473.50265202901,306.38170342296763,23250.0,4971.126965802715,95.29017275918474,5646.980000062343,0.0,1884.4380443181994,1712.4838609691824
2019-03-29 21:00:00,1553893200,KR,690.0837534173284,826.6618332760216,41855.623498648834,397.0116146396364,2062.6245248251594,398.3278438684202,43530.19057288248,293.2884682339519,23250.0,4758.685642477814,91.21794315409132,5405.6560684357455,0.0,1803.90650396272,1639.300789987593
2019-03-29 22:00:00,1553896800,KR,666.2936637037844,798.163322654651,40412.68409728171,383.32495431351816,1991.5171813354045,384.59580758426597,42029.52180065265,283.177581060212,23250.0,4594.633731688028,88.07327695904702,5219.300365679654,0.0,1741.718258910435,1582.7871962851427
2019-03-29 23:00:00,1553900400,KR,652.9438291882706,782.1713526656802,39602.977095075694,375.6446701017393,1951.6152188015838,376.89006060466863,41187.41989968915,277.5038458116386,23250.0,4502.5758249139035,86.30864413017319,5114.726661974795,0.0,1706.821258089727,1551.0745321931213
2019-03-30 00:00:00,1553904000,KR,659.9610498951433,790.5773881727034,40028.59231418398,379.68174257203316,1972.58932731295,380.9405173503542,41630.063206605846,280.48619382691436,23250.0,4550.965237449017,87.23620754022225,5169.694890845297,0.0,1725.164553392919,1567.7440094722606
2019-03-30 01:00:00,1553907600,KR,582.7716221195444,698.1109975954498,35346.82490399287,335.2739453988001,1741.874133687914,336.3854931478105,36760.98683052203,247.68036565888056,23250.0,4018.681699562737,77.03301002968277,4565.04437326977,0.0,1523.3883050578033,1384.379759401724
2019-03-30 02:00:00,1553911200,KR,535.3625944170144,641.319001608977,32471.32696026128,307.9990899287656,1600.1710103306298,309.0202122074451,33770.44546427987,227.53133150689519,23250.0,3691.75810755719,70.76630113740019,4193.673656266619,0.0,1399.4592123996497,1271.75914461339
2019-03-30 03:00:00,1553914800,KR,510.20329090700767,611.1802889374557,30945.340686873045,293.52470814502885,1524.9711578630468,294.4978428997424,32183.407266310183,216.83852276919916,23250.0,3518.264360175188,67.44064695990731,3996.5924454382334,0.0,1333.6917877760093,1211.9929699784257
2019-03-30 04:00:00,1553918400,KR,501.8168564036721,601.1340513802812,30436.67859574362,288.6999142171165,1499.9045403738514,289.6570531305079,31654.394533653616,213.27425318996697,23250.0,3460.4331110478524,66.33209556740962,3930.898708495437,0.0,1311.769312901462,1192.0709117667705
2019-03-30 05:00:00,1553922000,KR,508.66292538598685,609.3350616310358,30851.912955849268,292.63852150520825,1520.3670852629893,293.6087182482502,32086.24166235285,216.1838610097483,23250.0,3507.6422940089415,67.23703547965259,3984.5262488569047,0.0,1329.6652107582345,1208.3338164293457
2019-03-30 06:00:00,1553925600,KR,527.1473116382368,631.477789308072,31973.04572813451,303.2727611830556,1575.6159564636635,304.2782140661542,33252.228909840764,224.03980212315776,23250.0,3635.107088003884,69.68037324270863,4129.320607832863,0.0,1377.9841349715223,1252.2436590182995
2019-03-30 07:00:00,1553929200,KR,501.722230900592,601.0206980496702,30430.939278724974,288.64547528332355,1499.621709656043,289.6024337130386,31648.425597040157,213.23403695720282,23250.0,3459.780591667866,66.31958760193716,3930.1574753879786,6370.101480533815,1311.5219580556168,1191.8461279471494
2019-03-30 08:00:00,1553932800,KR,506.45694839886767,606.6924882168579,30718.113918033487,291.3694023857142,1513.7735345348358,292.33539156500166,31947.089569330565,215.2463116060597,23250.0,3492.430298415282,66.94544089796047,3967.2460957911358,6430.215681356721,1323.8986987733485,1203.0934962511483
2019-03-30 09:00:00,1553936400,KR,503.93176573312087,603.6675334610243,30564.9541104023,289.91664126443936,1506.2258945994802,290.87781404395474,31787.802117442367,214.17309846000285,23250.0,3475.0171214833276,66.61165247341471,3947.465498242787,6398.154774251172,1317.2977703905594,1197.0948998223496
2019-03-30 10:00:00,1553940000,KR,491.7793241542136,589.1099386985757,29827.87253617712,282.9252283683034,1469.9028774105789,283.8632222239158,31021.23125523031,209.00826019460334,23250.0,3391.216207498293,65.0052956802882,3852.2713725413482,6243.861658805718,1285.5308025483816,1168.2266545087502
2019-03-30 11:00:00,1553943600,KR,490.5167328213402,587.5974613206591,29751.292632361514,282.1988478076659,1466.1290574429017,283.1344334633923,30941.587529286193,208.47165362157492,23250.0,3382.5096190323156,64.83840146801533,3842.3810737671715,6227.831205252939,1282.2303383569865,1165.2273562943508
2019-03-30 12:00:00,1553947200,KR,485.93983923967403,582.1147308257109,29473.690481029964,279.56571827535504,1452.448960060069,280.4925742064944,30652.879022738813,206.52645479434648,23250.0,3350.948235843148,64.23340994852613,3806.528740710786,6169.720811124135,1270.2661556631797,1154.3549002671514
2019-03-30 13:00:00,1553950800,KR,462.5818995815148,554.1338993342509,28056.96226044131,266.1276779035613,1382.6332906580262,267.0099821368091,29179.4700927728,196.59923319331918,23250.0,3189.8763492225594,61.14586702147779,3623.5582133885396,5873.157420397808,1209.2075681223705,1098.8678833007532
2019-03-30 14:00:00,1553954400,KR,489.41196540507605,586.2740436149819,29684.285216522876,281.56326481710823,1462.8269649711833,282.4967432979342,30871.89926908512,208.00212287017501,23250.0,3374.891354124586,64.69236903227656,3833.727062339768,6213.804558394266,1279.3424321895156,1162.602970356751
2019-03-30 15:00:00,1553958000,KR,489.2541414884669,586.0849839427425,29674.712728545925,281.4724672470286,1462.355237475224,282.4056447028688,30861.943803342103,207.9350470485464,23250.0,3373.803030566338,64.67150725574248,3832.490774992998,6211.8007517001715,1278.9298741655912,1162.228058079951
2019-03-30 16:00:00,1553961600,KR,474.73434116042216,568.6914940966999,28794.0438346665,273.11909079969735,1418.9563078469266,274.0245739568481,29946.04095498486,201.76407145871866,23250.0,3273.677263207596,62.752223814604285,3718.752339089979,6027.450535843262,1240.9745359645478,1127.7361286143528
2019-03-30 17:00:00,1553965200,KR,475.8391085766863,570.0149118023768,28861.05125050513,273.75467379025497,1422.2584003186444,274.66226412230606,30015.729215185933,202.23360221011845,23250.0,3281.295528115326,62.89825625034303,3727.406350517382,6041.477182701935,1243.862442132018,1130.3605145519518
2019-03-30 18:00:00,1553968800,KR,476.628228159732,570.9602101635746,28908.91369038989,274.2086616406536,1424.6170377984433,275.1177570976333,30065.506543901003,202.56898131826128,23250.0,3286.737145906561,63.00256513301361,3733.587787251242,6051.4962161724225,1245.9252322516404,1132.2350759359517
2019-03-30 19:00:00,1553972400,KR,543.4067254712345,650.9551886536133,32959.22733338542,312.6269534922732,1624.2145005753675,313.6634187207922,34277.86584050145,230.95012069513822,23250.0,3747.228897536472,71.82960553428569,4256.686016191344,0.0,1420.4868923813588,1290.8680575919163
2019-03-30 20:00:00,1553976000,KR,564.8006910409684,676.5833456872206,34256.83470871557,324.9351012675598,1688.1599533539265,326.01237221373714,35627.38811768655,240.04264513195488,23250.0,3894.757594289878,74.65754276004502,4424.272079820925,0.0,1476.4115731837746,1341.6896346624644
2019-03-30 21:00:00,1553979600,KR,557.9546220586532,668.3823354364661,33841.60034860991,320.996493979468,1667.6974084647863,322.06070709599464,35195.540988987326,237.13303731217346,23250.0,3847.5484113287866,73.75260284780198,4370.644539459458,0.0,1458.5156753270014,1325.4267299998883
2019-03-30 22:00:00,1553983200,KR,547.8566703097391,656.2858453166037,33229.129667454086,315.18704822953305,1637.5151547533078,316.2320010473248,34558.56647415595,232.84136577799612,23250.0,3777.914866461181,72.41781647724368,4291.543917426297,0.0,1432.1192259882616,1301.4389456225904
2019-03-30 23:00:00,1553986800,KR,552.9912220464751,662.4366030046697,33540.55543753332,318.14100369560157,1652.8620634201618,319.1957498856314,34882.45182068038,235.023571642832,23250.0,3813.3217536819993,73.09652141142587,4331.764572697396,0.0,1445.5411493808406,1313.6361241195218
2019-03-31 00:00:00,1553990400,KR,575.4120979635558,689.2949115758888,34900.447966879285,331.0399425641015,1719.8768979320898,332.1374531462372,36296.75116717036,244.5525372526156,23250.0,3967.931827879563,76.06019962402151,4507.394767381192,0.0,1504.1502148617722,1366.8971368894552
2019-03-31 01:00:00,1553994000,KR,520.4723943804798,623.4818043135867,31568.192227031515,299.4326190771663,1555.6649751967534,300.4253405763555,32831.17795935902,221.20293449887097,23250.0,3589.0781346168214,68.79805682827175,4077.033755980433,0.0,1360.5356345611688,1236.3873269722887
2019-03-31 02:00:00,1553997600,KR,497.0246081160518,595.3933442047538,30146.01454366969,285.9428891154525,1485.580758951455,286.89088754808853,31352.101543564157,211.23752771612013,23250.0,3427.3866829750923,65.69863762883959,3893.359430242413,0.0,1299.2421844017215,1180.6868785029687
2019-03-31 03:00:00,1554001200,KR,481.9632563549594,577.3511216530944,29232.498951437265,277.27795308165076,1440.5631601953492,278.1972242890554,30402.037860425855,204.83639051260133,23250.0,3323.526480460695,63.70776982190502,3775.3788414471865,0.0,1259.8712091168206,1144.9084882453026
2019-03-31 04:00:00,1554004800,KR,478.7113735883598,573.4556417839864,29035.262630387093,275.40711461980726,1430.843451373009,276.32018335812774,30196.91047429372,203.4543267982052,23250.0,3301.1021185541767,63.277923363589636,3749.9057597754913,0.0,1251.3706576348532,1137.183608530579
2019-03-31 05:00:00,1554008400,KR,481.9632563549594,577.3511216530944,29232.498951437265,277.27795308165076,1440.5631601953492,278.1972242890554,30402.037860425855,204.83639051260133,23250.0,3323.526480460695,63.70776982190502,3775.3788414471865,0.0,1259.8712091168206,1144.9084882453026
2019-03-31 06:00:00,1554012000,KR,490.3496908582949,587.3973592102682,29741.16104256668,282.102747009563,1465.6297776845443,283.0380140582897,30931.050593082404,208.40066009183337,23250.0,3381.3577295880273,64.81632121440268,3841.072578389984,0.0,1281.7936839913673,1164.830546456957
2019-03-31 07:00:00,1554015600,KR,455.00635158427406,545.0590350667504,27597.482837547694,261.7693945397366,1359.990370851958,262.6372495736679,28701.607737108152,193.3795937551481,23250.0,3137.6368184266944,60.144501747840444,3564.216420743487,5776.974699081157,1189.4047829739993,1080.8720940143542
2019-03-31 08:00:00,1554019200,KR,447.7464514202516,536.3622901437288,27157.148390607977,257.59270631607075,1338.2909060378083,258.44671420065737,28243.65631292953,190.29410596023416,23250.0,3087.5739347473213,59.18486002727136,3507.3472027919756,5684.799591152704,1170.4271138734778,1063.626129281554
2019-03-31 09:00:00,1554022800,KR,430.0701727600231,515.1876068528946,26085.02973718955,247.42337846714582,1285.4574264903172,248.2436715533281,27128.644149712,182.78161393783506,23250.0,2965.681696223634,56.84834105545097,3368.88301995352,5460.373241413857,1124.220615193947,1021.6359542799564
2019-03-31 10:00:00,1554026400,KR,422.4946247627826,506.11274258539396,25625.550314295942,243.065095103321,1262.8145066842492,243.87093899018694,26650.781794047347,179.56197449966402,23250.0,2913.442165427769,55.846975781813704,3309.5412273084667,5364.1905200972105,1104.4178300455762,1003.6401649935575
2019-03-31 11:00:00,1554030000,KR,422.6524486793918,506.3018022576335,25635.12280227289,243.15589267340079,1263.2862341802097,243.96203758525238,26660.73725979037,179.62905032129262,23250.0,2914.530488986017,55.867837558347844,3310.7775146552412,5366.19432679131,1104.8303880695007,1004.0150772703582
2019-03-31 12:00:00,1554033600,KR,418.0755550977253,500.8190717626849,25357.520650941326,240.52276314108965,1249.606136797376,241.32017832835444,26372.028753242965,177.68385149406436,23250.0,2882.969105796847,55.26284603885861,3274.925181598853,5308.0839326624955,1092.8662053756937,993.1426212431577
2019-03-31 13:00:00,1554037200,KR,410.3421831838754,491.55514782294506,24888.46874007076,236.073682207185,1226.4914894953479,236.85634717014776,25884.210931835303,174.3971362342646,23250.0,2829.6412514427343,54.240618988687174,3214.347101607028,5209.897404651754,1072.6508622033984,974.7719196799584
2019-03-31 14:00:00,1554040800,KR,411.92042234996734,493.4457445453412,24984.193619840273,236.981657907982,1231.208764454946,237.76733312080236,25983.765589265437,175.0678944505503,23250.0,2840.5244870252077,54.44923675402832,3226.709975074748,5229.935471592723,1076.7764424426427,978.5210424479588
2019-03-31 15:00:00,1554044400,KR,410.3421831838754,491.55514782294506,24888.46874007076,236.073682207185,1226.4914894953479,236.85634717014776,25884.210931835303,174.3971362342646,23250.0,2829.6412514427343,54.240618988687174,3214.347101607028,5209.897404651754,1072.6508622033984,974.7719196799584
2019-03-31 16:00:00,1554048000,KR,416.4973159316334,498.9284750402894,25261.795771171823,239.6147874402928,1244.888861837779,240.40919237770012,26272.474095812828,177.01309327777864,23250.0,2872.085870214375,55.05422827351753,3262.5623081311346,5288.04586572153,1088.74062513645,989.3934984751578
2019-03-31 17:00:00,1554051600,KR,430.38582059324153,515.5657261973737,26104.174713143457,247.60497360730523,1286.400881482237,248.42586874345898,27148.55508119803,182.91576558109224,23250.0,2967.85834334013,56.890064608519225,3371.3555946470647,5464.380854802052,1125.0457312417955,1022.3857788335562
2019-03-31 18:00:00,1554055200,KR,448.69339491990695,537.4966481771665,27214.58331846968,258.13749173654907,1341.1212710135685,258.9933057710503,28303.389107387615,190.69656089000563,23250.0,3094.1038760968054,59.31003068647607,3514.764926872609,5696.822431317285,1172.9024620170242,1065.8756029423553
2019-03-31 19:00:00,1554058800,KR,510.88789780523916,612.0003899625311,30986.86412288361,293.91856887383796,1527.01741235196,294.8930094115165,32226.591979180095,217.12948355117712,23250.0,3522.985278471297,67.53114095113162,4001.95519947438,0.0,1335.481377561686,1213.6192604446828
2019-03-31 20:00:00,1554062400,KR,528.5165254346998,633.1179913582234,32056.092600155655,304.06048264067397,1579.7084654414916,305.0685470897029,33338.59833558064,224.62172368711398,23250.0,3644.548924596102,69.86136122515722,4140.046115905154,0.0,1381.5633145428774,1255.4962399508147
2019-03-31 21:00:00,1554066000,KR,526.805008189121,631.0677387955346,31952.284010129242,303.07583081865107,1574.5928292192077,304.0806308102674,33230.63655340583,223.8943217321687,23250.0,3632.746628855831,69.6351262470965,4126.639230814788,0.0,1377.0893400786833,1251.4305137851707
2019-03-31 22:00:00,1554069600,KR,526.805008189121,631.0677387955346,31952.284010129242,303.07583081865107,1574.5928292192077,304.0806308102674,33230.63655340583,223.8943217321687,23250.0,3632.746628855831,69.6351262470965,4126.639230814788,0.0,1377.0893400786833,1251.4305137851707
2019-03-31 23:00:00,1554073200,KR,526.805008189121,631.0677387955346,31952.284010129242,303.07583081865107,1574.5928292192077,304.0806308102674,33230.63655340583,223.8943217321687,23250.0,3632.746628855831,69.6351262470965,4126.639230814788,0.0,1377.0893400786833,1251.4305137851707
2019-04-01 00:00:00,1554076800,KR,525.2646426681002,629.2225114891149,31858.85627910547,302.1896441788304,1569.9887566191517,303.19150615877527,33133.47094944851,223.2396599727179,23250.0,3622.124562689586,69.43151476684184,4114.57303423346,0.0,1373.0627630609101,1247.7713602360916
2019-04-01 01:00:00,1554080400,KR,466.9019045938669,559.3088991014355,28318.983359204853,268.6130170478492,1395.5455614392451,269.50356103002247,29451.974177287542,198.43525330908253,23250.0,3219.666277946297,61.716902014970515,3657.3982526519626,0.0,1220.5002338319193,1109.1300979876366
2019-04-01 02:00:00,1554084000,KR,430.10428381392506,515.2284690036316,26087.098673637032,247.4430028743568,1285.559382660126,248.26336102215777,27130.79586052918,182.79611127775823,23250.0,2965.916919530441,56.85284998666456,3369.1502232090847,0.0,1124.3097828517643,1021.7169854262947
2019-04-01 03:00:00,1554087600,KR,413.3314148072539,495.13599388928395,25069.774491378186,237.79341501853222,1235.4261476817362,238.58178148368924,26072.770395216066,175.66757211929416,23250.0,2850.254421275775,54.635747201669275,3237.762749323494,0.0,1080.4648331026708,981.8728690029853
2019-04-01 04:00:00,1554091200,KR,410.0795320406543,491.2405140201759,24872.538170328015,235.92257655668877,1225.7064388593958,236.70474055276173,25867.64300908393,174.28550840489802,23250.0,2827.830059369256,54.20590074335386,3212.2896676517976,0.0,1071.9642816207038,974.1479892882616
2019-04-01 05:00:00,1554094800,KR,425.48318725086233,509.6927870843724,25806.81548056572,244.78444295489484,1271.747164859957,245.59598706768173,26839.29904865719,180.83212599940586,23250.0,2934.050721031706,56.242015545900536,3332.951633465096,0.0,1112.230051798443,1010.7395247790558
2019-04-01 06:00:00,1554098400,KR,461.08274595889935,552.3380403882943,27966.03415311505,265.2652008529714,1378.1523982834779,266.14464567994156,29084.904117893202,195.96208666226846,23250.0,3179.538472429371,60.947703089563994,3611.814843344717,0.0,1205.2887206536627,1095.306629024448
2019-04-01 07:00:00,1554102000,KR,478.36429124243324,573.0398665582103,29014.21105813635,275.20743491153,1429.8060402540016,276.11984164335325,30175.016667074156,203.30681535617552,23250.0,3298.70870504728,63.23204467488883,3747.1869480657333,6073.53808980749,1250.4633705148083,1136.3591109807523
2019-04-01 08:00:00,1554105600,KR,558.3810169632887,668.8931203836845,33867.46246245013,321.241802941931,1668.9718807055933,322.3068293415319,35222.43779878205,237.31425692185707,23250.0,3850.488749078613,73.80896537768282,4373.9846328791045,7089.468083714579,1459.6302886444712,1326.4396353183442
2019-04-01 09:00:00,1554109200,KR,665.2278085077056,796.88651848989,40348.03682284549,382.71175788587914,1988.3313954703442,383.98057820083596,41962.28810680222,282.72458816439445,23250.0,4587.283798011973,87.93238809127558,5210.951166643704,8446.04521561813,1738.9320708412788,1580.2552467119326
2019-04-01 10:00:00,1554112800,KR,692.6891699977037,829.7829014595794,42013.64973083484,398.5105350797445,2070.41197976734,399.83173374222275,43694.5391460866,294.39578112776456,23250.0,4776.652097146988,91.56233720821086,5426.065164982021,8794.707580390983,1810.7171670041228,1645.4899828751304
2019-04-01 11:00:00,1554116400,KR,672.8033565049467,805.9613827573907,40807.51624573908,387.070041249704,2010.9743152764115,388.3533107639772,42440.15046246689,285.9442276025656,23250.0,4639.52332880784,88.93375336491293,5270.292959288755,8542.227936934782,1758.7348559896504,1598.2510359983326
2019-04-01 12:00:00,1554120000,KR,647.7093537640865,775.9008948712952,39285.49065740402,372.63322760703375,1935.9696434188115,373.8686341485719,40857.23140932773,275.279171963624,23250.0,4466.479883046533,85.61673089598938,5073.723271152021,8223.622672573385,1693.1381301856727,1538.6399839871344
2019-04-01 13:00:00,1554123600,KR,580.1607174553559,694.9833551527485,35188.46580326928,333.7718676129278,1734.0702751480387,334.878435460563,36596.292071317905,246.57072030659884,23250.0,4000.677400116728,76.68789053939005,4544.59228673363,7365.993407499944,1516.5632959460356,1378.177529516741
2019-04-01 14:00:00,1554127200,KR,624.0357662727091,747.5419440353558,37849.61746086146,359.01359209508087,1865.2105190248494,360.2038448887556,39363.91154787568,265.2177987193395,23250.0,4303.2313493094525,82.48746441587275,4888.280169136228,7923.051668458859,1631.254426597015,1482.4031424671368
2019-04-01 15:00:00,1554130800,KR,635.2412643519608,760.9651807643668,38529.26410722494,365.4602195707386,1898.7031712379917,366.67184513840203,40070.74961562965,269.9801820549675,23250.0,4380.502321945004,83.96865054979462,4976.056570757036,8065.321943739734,1660.5460462956466,1509.021914119936
2019-04-01 16:00:00,1554134400,KR,633.6630251858694,759.0745840419711,38433.539227455425,364.5522438699417,1893.985896278393,365.7608591877476,39971.19495819951,269.3094238386819,23250.0,4369.619086362532,83.76003278445354,4963.693697289317,8045.283876798765,1656.4204660564026,1505.272791351936
2019-04-01 17:00:00,1554138000,KR,648.9719450969598,777.4133722492116,39362.070561219596,373.35960816767107,1939.7434633864884,374.5974229090955,40936.87513527183,275.8157785366523,23250.0,4475.186471512508,85.7836251082622,5083.613569926192,8239.653126126157,1696.4385943770676,1541.6392822015341
